;Country;EDemand;GridGenCost;PVCost;GridCapInvCost;DiscountRate;LVCost;MVCost;GridLosses;NatPopDens;Core;Buffer;Admin;Method;Res;PopGrid;PopMG;PopSA;AddedCapGrid;AddedCapSA;AddedCapMG;GridInv;SAInv;MGInv;TotInv;LCOEGrid;LCOESA;LCOEMGWind;LCOEMGPV;LCOEMGHydro;LCOE
5392;na;1.024016636;0.088148285;1.175434373;943.2587402;0.084076812;6105.609629;16205.57247;0.163462726;3;1;150;1;2;100;2223701.426;11807.72221;775363.8513;74871.07439;32045.06815;2317.69057;249814570.2;188457449.6;10397035.47;448669055.2;0.089606604;0.451860989;0;0.337778117;0;0.325272983
5393;na;1.237311961;0.088780105;0.794250812;1208.467777;0.075769084;5892.142847;15967.18474;0.188599226;3;1;150;1;2;100;2220937.902;8688.186293;781246.9121;93126.1374;39360.2067;2519.641315;289400775.1;149230083.9;7579913.116;446210772.1;0.089097521;0.270773223;0;0.197608712;0;0.207645281
5394;na;0.775623457;0.096539492;0.788309492;1042.107152;0.073689975;7311.725187;15790.26766;0.160975422;3;1;150;1;2;100;2218547.406;5831.376138;786494.2177;56377.8602;25249.97283;1178.702184;237901478.8;101978833.4;3858801.305;343739113.5;0.096675832;0.298850743;0;0.215038968;0;0.228957855
5395;na;0.848731482;0.066381497;0.975400796;1130.287157;0.095758938;4577.703868;14648.04361;0.167131586;3;1;150;1;2;100;2222583.745;7516.756623;780772.4982;62267.42397;27040.01237;1576.379623;228765990.3;134180783;5699361.203;368646134.5;0.067865369;0.405792679;0;0.261819751;0;0.288010153
5396;na;0.891774059;0.068961933;0.894206251;1166.773714;0.085840784;8176.667334;16286.90646;0.207477993;3;1;150;1;2;100;2220417.93;5850.477437;784604.5924;68707.19805;28805.57546;1362.50465;269712834.8;130856365.5;4841646.517;405410846.8;0.069099184;0.355365011;0;0.249465606;0;0.256388869
5397;na;1.013946729;0.065935862;1.017257085;1101.125641;0.086944136;7487.824778;14830.07093;0.140191788;3;1;150;1;2;100;2222892.872;6232.64308;781747.4851;72107.48595;32377.04905;1640.442192;258241325.6;164618190.3;6227702.18;429087218;0.067069794;0.396156431;0;0.265520357;0;0.281656357
5398;na;1.064147117;0.094406362;1.099779544;965.056952;0.081890074;4657.266119;15160.76317;0.166025631;3;1;150;1;2;100;2224052.178;19170.66604;767650.156;78014.56266;32620.6227;3244.49184;239546607.2;179438893.3;13905339.41;432890839.9;0.095904873;0.417697523;0;0.315458195;0;0.304439775
5399;na;1.211091351;0.097785887;0.772849043;1201.239323;0.074388769;7798.319535;15737.9935;0.144032499;3;1;150;1;2;100;2220044.093;6935.110901;783893.796;86371.73777;38972.39632;2081.468758;289665599.3;146432547.1;6213300.837;442311447.2;0.097876818;0.268584117;0;0.194434832;0;0.209404083
5400;na;1.178307255;0.076707796;1.234908995;1098.548293;0.082244815;6559.191619;15600.24025;0.183870886;3;1;150;1;2;100;2232214.484;13755.83176;764902.6846;88943.55593;35828.44313;1706.288814;284118258.6;219256716.2;9422746.162;512797721;0.083234788;0.461207955;0;0.407142698;0;0.326419071
5401;na;1.091067748;0.087349101;0.915000177;854.2604379;0.092024015;6573.527286;16015.66852;0.198750299;3;1;150;1;2;100;2221065.412;7507.646406;782299.9416;83169.25545;34866.56288;2016.503331;251388735.5;158591914.1;6923399.413;416904048.9;0.087773009;0.361061667;0;0.244290948;0;0.266111308
5402;na;0.895892016;0.064464521;1.004405651;1002.783412;0.0950179;5647.682699;15107.00452;0.198033782;3;1;150;1;2;100;2221910.291;7236.020976;781726.6881;68259.08346;28599.93281;1604.974693;236790561.1;146096056.5;6007311.507;388893929.1;0.064945961;0.416344161;0;0.271600493;0;0.294274392
5403;na;0.829276354;0.086830551;0.785368073;1020.820884;0.069463265;7378.779569;16178.96787;0.20066015;3;1;150;1;2;100;2218547.406;5838.200382;786487.3935;63270.33796;26994.40215;1262.700427;247304630.5;108240532.7;4060440.371;359605603.5;0.086955228;0.289892576;0;0.20549052;0;0.219734142
5404;na;0.96640729;0.083156655;1.191790501;914.1887311;0.088674099;6398.970403;14776.95185;0.17413863;3;1;150;1;2;100;2223476.987;11309.0713;776086.9414;71578.75421;30401.66237;1991.574563;237599196;182851702.8;9117302.192;429568201;0.084319993;0.474158845;0;0.368537966;0;0.338277316
5405;na;1.059380711;0.088448132;1.245335381;1080.149429;0.07187167;7062.548988;15670.74641;0.153676863;3;1;150;1;2;100;2231014.384;9369.628951;770488.9869;77060.2625;32726.33704;1126.710416;270816099;203919105;6414476.265;481149680.3;0.09458355;0.45123275;0;0.391800928;0;0.324410372
5406;na;1.172654312;0.098975273;1.171774923;1284.44394;0.098486308;5375.35591;15451.60685;0.162917522;3;1;150;1;2;100;2231484.913;14418.54476;764969.542;86245.95607;35678.83624;1842.286812;287544228.2;207338193.4;9425078.308;504307499.9;0.105547068;0.47176228;0;0.409022574;0;0.34108646
5407;na;1.243033692;0.09143779;0.815634702;969.3463866;0.099501351;6259.202254;15195.53183;0.177021366;3;1;150;1;2;100;2221123.618;8256.650435;781492.7316;92251.47436;39589.05839;2446.47496;264066426.9;154124285.7;7597750.999;425788463.6;0.091814324;0.309817651;0;0.231673567;0;0.234166294
5408;na;1.026332516;0.095583591;1.211864373;995.6900454;0.081455369;4908.172726;15407.19499;0.148541239;3;1;150;1;2;100;2225480.415;20450.48519;764942.0998;73752.60042;31260.48067;3172.762159;240760163.2;189793224.6;15127411.39;445680799.2;0.098376547;0.460632364;0;0.356354107;0;0.332605336
5409;na;1.040642132;0.083536915;1.205187208;1084.326646;0.071460181;5314.385611;14706.53192;0.16457964;3;1;150;1;2;100;2231894.21;14493.80773;764484.9818;76693.79358;31668.25699;1612.713458;254121481.9;191200740.6;8741565.481;454063788;0.090257206;0.436422299;0;0.377539234;0;0.312715892
5410;na;1.125670767;0.084087037;0.938297772;1191.338664;0.078575794;8054.746024;15478.61933;0.177272776;3;1;150;1;2;100;2221065.412;7178.933172;782628.6548;83566.93921;36043.93916;2000.666287;286151207.3;167467857.1;7128344;460747408.4;0.084509906;0.346356774;0;0.236696882;0;0.255416418
5411;na;0.939348354;0.075594935;0.934803614;1148.909964;0.089777353;5832.367584;14921.85714;0.165357253;3;1;150;1;2;100;2221065.412;7145.866869;782661.7211;68739.28829;30085.38991;1661.167804;246900128.6;142574822.3;5826643.855;395301594.8;0.07604693;0.376785788;0;0.248122683;0;0.272314893
5412;na;0.796681736;0.068696251;1.032212127;1202.378697;0.097190756;6808.616581;16334.90445;0.149278011;3;1;150;1;2;100;2221065.412;6763.844338;783043.7436;57197.38567;25579.03231;1338.70054;249267887.2;135079888.7;5337724.538;389685500.5;0.069307974;0.434667284;0;0.295832636;0;0.30793048
5413;na;0.783635911;0.077455963;0.956877559;874.5943308;0.086418006;4781.405395;14566.38524;0.197182697;3;1;150;1;2;100;2221065.412;8438.915001;781368.673;59617.88733;25099.72547;1384.148081;210054603;122933049.4;5079625.791;338067278.2;0.077934933;0.384304806;0;0.287713486;0;0.278011745
5414;na;0.860503711;0.096963081;0.779513118;1273.034878;0.091179236;5579.669512;15171.58178;0.190131749;3;1;150;1;2;100;2219595.154;6758.263858;784519.5819;64844.31673;27770.74901;1442.271435;249049600.2;110045851.8;4403285.338;363498737.3;0.097081832;0.317653962;0;0.219753498;0;0.241199591
5415;na;1.148282558;0.065600183;1.132583701;1264.597908;0.071195168;7984.636999;16042.24083;0.185514371;3;1;150;1;2;100;2230179.341;4118.941314;776574.7176;86799.93708;36022.98144;606.4716133;306674588.1;202118877.2;3133974.609;511927439.9;0.070673594;0.402272142;0;0.372538277;0;0.285143876
5416;na;0.751793409;0.08537848;1.199203907;880.9768923;0.092404865;5734.167598;14745.8524;0.204843426;3;1;150;1;2;100;2222969.375;11325.05312;776578.572;57779.67434;23916.61079;1410.22036;216463048.6;146906203.5;6626885.018;369996137.1;0.087427522;0.49604106;0;0.421908803;0;0.353947066
5417;na;1.054618298;0.067518306;0.884013883;1308.601203;0.076562144;4452.269157;14579.34429;0.157842305;3;1;150;1;2;100;2221809.694;11913.35813;777149.9483;76508.28946;33202.25346;2436.71274;258982715.7;146722017.4;8249499.718;413954232.8;0.067840968;0.327506347;0;0.243178829;0;0.237141301
5418;na;1.133350842;0.079193567;1.073747021;1297.46872;0.092995336;5159.790513;15019.48432;0.175736719;3;1;150;1;2;100;2225187.368;16840.65172;768844.9807;84139.828;34908.65087;3042.212662;277053266.7;185920727;12703981.16;475677974.9;0.081377676;0.42422678;0;0.331001822;0;0.303626896
5419;na;0.993248332;0.089588048;0.82261203;862.9623301;0.095406639;5514.488953;15213.93663;0.155749037;3;1;150;1;2;100;2220422.36;7062.621324;783388.0189;71836.47498;31889.91039;1733.129438;229510264.3;131109803.5;5388077.264;366008145;0.089692936;0.332859337;0;0.227017976;0;0.24854004
5420;na;1.248323074;0.064171853;1.025951804;1314.320918;0.094037581;7172.68395;15501.16473;0.202140541;3;1;150;1;2;100;2230214.84;3666.01719;776992.1429;96328.47134;39119.43386;706.049296;316354668.4;191535270.4;3309054.852;511198993.7;0.069452487;0.380079286;0;0.366791916;0;0.270424798
5421;na;1.124710967;0.080752972;1.081870982;1158.061798;0.069237382;6446.214915;14845.61285;0.145176984;3;1;150;1;2;100;2223445.628;14344.73057;773082.6412;80474.81652;34923.3888;2832.122889;267051046.7;187380788.6;12056473.61;466488308.9;0.081635381;0.381814258;0;0.288068422;0;0.276841064
5422;na;0.926744202;0.082198771;0.997086834;1241.068035;0.064517967;6222.008261;14964.34056;0.169362659;3;1;150;1;2;100;2221415.315;7624.255442;781833.4296;68151.56583;29573.58756;1736.249889;254975527.9;149718290.7;6553476.385;411247295;0.082598707;0.356478985;0;0.2279996;0;0.261201029
5423;na;1.183342619;0.099440479;0.946760033;1120.201178;0.067594972;5616.325753;16213.09824;0.143232836;3;1;150;1;2;100;2221809.694;15130.11027;773933.1961;84382.87224;36844.6818;3191.280545;270500811.8;172472907.6;11778570.85;454752290.2;0.099746566;0.328188824;0;0.246650977;0;0.248350199
5424;na;0.886570143;0.072670523;0.952484606;934.2396336;0.078161009;4276.826053;16081.74391;0.171114543;3;1;150;1;2;100;2222583.745;10848.37911;777440.8757;65356.01464;28039.33838;1876.466019;225974916.2;135813536.8;6867897.666;368656350.7;0.073908503;0.365240124;0;0.269936285;0;0.263634795
5425;na;1.159159266;0.091536528;0.841955525;1220.445746;0.07263136;5089.83094;16153.26528;0.168263618;3;1;150;1;2;100;2220960.609;10559.20653;779353.1847;85110.90505;36620.77906;2642.816588;276012128.9;152676425.1;8505001.256;437193555.2;0.091844824;0.300346695;0;0.214589999;0;0.227739291
5426;na;1.034963122;0.067607103;1.228925862;1057.441624;0.068574639;7080.633245;16394.37841;0.139059284;3;1;150;1;2;100;2231371.386;6133.995882;773367.6181;74032.65105;32217.79315;742.6623848;270274702.1;198138697.6;4253893.645;472667293.3;0.073852075;0.438263531;0;0.398758005;0;0.308948725
5427;na;1.141417227;0.069693007;0.926422967;1093.935194;0.091765665;7402.222421;14936.52046;0.191439102;3;1;150;1;2;100;2221538.619;7388.569273;781945.8114;86240.9156;36451.95452;2075.570583;274280682.9;167198480.9;7232541.141;448711705;0.070122818;0.363101288;0;0.248258169;0;0.261386236
5428;na;0.958696097;0.081316853;0.902597647;1163.824434;0.07790524;5408.20586;15385.98922;0.151434413;3;1;150;1;2;100;2221065.412;7598.027635;782209.5603;69004.04037;30620.0932;1790.080703;248136983.6;139709568.7;6083168.256;393929720.5;0.081712877;0.342512062;0;0.222782263;0;0.251828922
5429;na;1.188819204;0.095036722;0.759012812;928.5334323;0.087470129;4381.386379;15826.27568;0.157125471;3;1;150;1;2;100;2220937.902;9546.585216;780388.5132;86135.20234;37737.17971;2510.52469;245940702.5;141137145.3;7152567.758;394230415.6;0.095344921;0.287718652;0;0.205955817;0;0.220763289
5430;na;1.008497943;0.080209961;0.911923745;1181.144958;0.096076649;7632.800938;15622.2981;0.180093691;3;1;150;1;2;100;2220549.87;6852.937517;783470.1923;75113.96887;32394.80573;1716.245817;272135719.7;147602329.7;6028512.664;425766562;0.080333662;0.369973665;0;0.25874106;0;0.269664354
5431;na;0.820155943;0.086355271;1.113491683;1009.374847;0.088173952;7537.055406;14614.58781;0.154939054;3;1;150;1;2;100;2221065.412;6852.937517;782954.6505;59277.159;26316.94192;1395.728386;235173118.7;149854630.8;5955897.734;390983647.2;0.086945598;0.450042598;0;0.30125634;0;0.323984367
5432;na;0.801694568;0.085149711;0.863437899;895.7792973;0.079784899;7751.529196;15427.4938;0.152705416;3;1;150;1;2;100;2219235.898;5838.200382;785798.9018;57731.59393;26019.99235;1220.702927;231831885.7;114861400;4279476.006;350972761.8;0.08529151;0.335626131;0;0.238220419;0;0.249096858
5433;na;1.081823844;0.092635715;1.182251018;1186.306187;0.076853179;4993.174663;16260.04189;0.146127872;3;1;150;1;2;100;2225839.873;20697.08556;764336.0419;77523.75498;32863.69708;3430.356482;265458248.5;193863910.5;15935183.31;475257342.3;0.095724269;0.436270431;0;0.334793862;0;0.315705135
5434;na;0.917875105;0.095171979;1.109727358;1046.34052;0.079525122;7859.285266;15688.82611;0.150707412;3;1;150;1;2;100;2221065.412;7078.518386;782729.0696;66009.31606;29408.57506;1611.013006;253600646.2;165844775.4;6783327.949;426228749.6;0.095686851;0.428101629;0;0.281598701;0;0.312602613
5435;na;1.223075913;0.069953822;1.129505234;1147.461824;0.089262133;7701.70346;15558.42241;0.161443237;3;1;150;1;2;100;2231487.633;5505.920675;773879.4464;89832.98131;38170.26936;742.5615327;296151745.7;207429398.1;3883117.62;507464261.3;0.0763217;0.414296094;0;0.40954362;0;0.294527285
5436;na;1.110150242;0.089856618;0.84741449;1247.445523;0.065764257;7664.811401;15891.78359;0.159093691;3;1;150;1;2;100;2220422.36;7171.484296;783279.1559;80610.73492;35615.13765;1968.437728;286101063.4;149500134.7;6440868.609;442042066.7;0.089949042;0.293740774;0;0.201017734;0;0.223041002
5437;na;1.206134158;0.080069496;0.832447398;920.2529203;0.080554778;4473.682094;15236.56246;0.171514881;3;1;150;1;2;100;2221809.694;14433.47235;774629.834;88944.176;37651.59023;3144.334707;245679518.3;153054579.1;10072815.06;408806912.5;0.080361394;0.299970285;0;0.230459351;0;0.223397927
5438;na;0.791144214;0.075740443;0.874337904;948.6405716;0.099608458;6474.661725;14805.33116;0.178731297;3;1;150;1;2;100;2220417.93;5844.896957;784610.1729;58820.55484;25556.76724;1206.884621;225068240.9;114270728.7;4149697.406;343488667;0.075886699;0.371995781;0;0.259841821;0;0.269598326
5439;na;0.773438547;0.075100103;1.052957558;976.514424;0.083757443;6702.54108;15944.12172;0.146320616;3;1;150;1;2;100;2221060.982;9206.979608;780605.038;55336.28454;24778.91622;1359.660133;231343726.5;133640356.3;5734945.252;370719028.1;0.075673971;0.418566134;0;0.345585623;0;0.299879906
5440;na;1.116481233;0.0682799;0.986555012;1319.312772;0.090594776;6086.381694;15089.43363;0.172534295;3;1;150;2;2;100;2235090.994;8062.987209;767719.0187;88701.24723;35094.52594;2064.828959;292923279.1;171203549;7592712.999;471719541.2;0.069173074;0.382819996;0;0.273701803;0;0.27196822
5441;na;0.986772517;0.098290749;0.806052283;1075.351172;0.096750024;6731.530987;15839.13932;0.159413551;3;1;150;2;2;100;2232858.917;6631.032716;771383.0503;77073.54611;31478.99426;1623.6593;264099590.6;126573112;5101802.523;395774505.1;0.098290749;0.326318075;0;0.23283611;0;0.246084913
5442;na;0.947958032;0.097386453;0.755461899;1257.216085;0.07537102;5051.822844;15055.18845;0.194692167;3;1;150;2;2;100;2232858.917;6920.710281;771093.3727;77285.47277;30187.43108;1619.247312;263430705.4;115168527.2;4699724.569;383298957.2;0.097386453;0.282230713;0;0.189634851;0;0.217045392
5443;na;1.154432581;0.082518423;1.101190167;911.5227964;0.068409366;4314.068039;15345.01519;0.195125048;3;1;150;2;2;100;2238944.611;22610.03598;749318.3531;94344.27956;34456.96655;3964.256297;254119661.9;188050844.7;17256658.3;459427164.9;0.086754671;0.383414253;0;0.288058465;0.256338515;0.276102018
5444;na;1.198732208;0.076529532;1.119319721;870.2188882;0.072510104;5913.99722;14891.33001;0.196075227;3;1;150;2;2;100;2242969.239;12642.17578;755261.5852;98638.23747;36317.92526;1680.505277;266275965.7;199517901.5;8491855.644;474285722.9;0.081516683;0.390148277;0;0.337965759;0.290409302;0.278616435
5445;na;1.080549953;0.087474445;1.156240756;1331.00328;0.082662683;7465.317004;16092.2923;0.188199022;3;1;150;2;2;100;2235127.036;8594.720119;767151.2435;87505.57104;33841.47447;2128.855826;306843165.3;194512291.6;9299115.808;510654572.7;0.088445933;0.43545593;0;0.30794938;0;0.312697288
5446;na;1.098113982;0.085823053;1.157904648;1218.624334;0.077413708;6928.640696;15544.9331;0.136521532;3;1;150;2;2;100;2235184.776;10952.7203;764735.5039;83611.20656;34175.97372;2370.251879;285285262.3;196192938.1;10575553.12;492053753.5;0.086707909;0.423587463;0;0.315846354;0;0.304340794
5447;na;0.934830172;0.07832467;1.044260539;1117.44384;0.09760833;8034.09729;15764.31864;0.203061597;3;1;150;2;2;100;2233492.288;6717.412513;770663.2998;77034.96678;29750.34045;1559.351499;275735563;157260218.2;6242538.622;439238319.9;0.078747395;0.433887946;0;0.297254547;0;0.308767175
5448;na;0.906443605;0.090138218;1.011421972;956.9370205;0.084552715;8122.442256;15134.31594;0.193524183;3;1;150;2;2;100;2232986.839;6631.032716;771255.1285;73801.70723;28894.17247;1493.159921;256168629.4;148248267.7;5871439.239;410288336.4;0.090138218;0.397522718;0;0.272642708;0;0.28937635
5449;na;1.163294527;0.09969874;0.971786327;1035.836031;0.074135759;5224.471992;16352.72539;0.206576493;3;1;150;2;2;100;2233878.699;14848.67263;762145.6289;96302.32679;35926.58669;3113.96525;277712086;172669876.4;11701265.59;462083228;0.099930445;0.347392296;0;0.258877146;0;0.259628964
5450;na;0.866151353;0.096343107;0.889385826;1025.101659;0.094361627;4120.384147;15326.95823;0.182820152;3;1;150;2;2;100;2233368.661;8424.525165;769079.8142;69600.0887;27450.40563;1574.838762;232962452.6;123904346.5;5357414.26;362224213.4;0.096657268;0.365644612;0;0.237665191;0.376352955;0.270679931
5451;na;0.811069355;0.070992905;1.166263922;1254.695186;0.070326842;4841.062044;15263.8311;0.208152127;3;1;150;2;2;100;2237076.705;11076.95852;762719.3364;67320.28028;25294.17431;1766.703841;251235583.5;150618286.3;7917963.417;409771833.2;0.074812075;0.430624061;0;0.311326912;0;0.303612281
5452;na;0.900790406;0.077693824;1.218255307;1233.293285;0.06611667;5786.329063;14879.70093;0.200463593;3;1;150;2;2;100;2236979.64;13367.74681;760525.6127;74087.7238;27921.13897;2013.332656;263063111.6;172638584.4;9717014.854;445418710.8;0.080884149;0.43774819;0;0.332167846;0.348723142;0.310389357
5453;na;0.759031114;0.072530915;1.058764969;1126.194914;0.08875093;5237.843995;14540.26279;0.141697106;3;1;150;2;2;100;2235761.809;8908.013348;766203.1781;58099.80393;24042.50555;1313.905571;228891420.3;130017697.8;5356677.399;364265795.5;0.075642334;0.427849721;0;0.337324742;0;0.302920426
5454;na;0.953039952;0.071602603;1.077195424;896.1010173;0.080818694;6019.885288;15576.51249;0.1375997;3;1;150;2;2;100;2234090.638;9313.353562;767469.0081;72601.2203;29998.77869;1873.611226;241267611.7;163139056.8;7658678.186;412065346.7;0.071919072;0.412556879;0;0.297498287;0;0.292391604
5455;na;1.070706247;0.093532382;0.853859123;1066.144501;0.084885306;7903.993103;15640.12229;0.205856057;3;1;150;2;2;100;2232863.212;6631.032716;771378.7556;88520.07824;34154.78517;1763.745308;283022559.1;144901106.6;5845572.611;433769238.3;0.093532382;0.325300019;0;0.230173475;0;0.243749897
5456;na;0.856109314;0.070435336;0.811573191;1141.634706;0.073216328;4737.997938;15909.24479;0.147989429;3;1;150;2;2;100;2232858.917;6920.710281;771093.3727;65971.28141;27262.53702;1462.356623;243500949.2;112294856.4;4544694.027;360340499.7;0.070435336;0.302290636;0;0.200407647;0;0.220644269
5457;na;1.003971159;0.090748547;0.988165172;1231.211561;0.067985608;7009.843882;14633.41;0.186954345;3;1;150;2;2;100;2233492.288;7352.181874;770028.5305;81093.53596;31822.59617;1817.467417;276472528.7;156894664.2;6807184.771;440174377.7;0.091046031;0.349358992;0;0.231849794;0;0.258172465
5458;na;1.214585677;0.073710954;0.826412302;1059.423935;0.065199423;5452.502;14682.66982;0.154326668;3;1;150;2;2;100;2233878.699;10020.85397;766973.4475;94336.04814;38007.70591;2697.254215;269342547.2;152353267.9;8541218.061;430237033.1;0.073921003;0.272035398;0;0.198131919;0;0.202084257
5459;na;0.969869041;0.073413506;1.087897298;1110.109183;0.085591002;6197.243549;15731.77579;0.140934672;3;1;150;2;2;100;2234131.878;9286.977227;767454.1445;74172.42826;30527.45383;1900.407518;260710222.4;166833298.9;7826344.469;435369865.7;0.073739619;0.422805278;0;0.307921809;0;0.299698691
5460;na;1.046835109;0.066964981;1.040334948;989.558341;0.082905093;4950.415733;16057.41536;0.20353704;3;1;150;2;2;100;2235787.649;13850.81054;761234.5409;86382.38411;32343.34705;2631.301332;259860062.8;168097558.8;10487611.25;438445232.8;0.06843028;0.395706528;0;0.289840145;0;0.279239194
5461;na;0.815671955;0.074442114;1.146813007;984.2806352;0.090103105;6840.961157;15972.53301;0.134722795;3;1;150;2;2;100;2234666.719;6797.08326;769409.1977;61920.63464;25906.03172;1373.982216;243053591.9;151630252.7;5945798.098;400629642.7;0.076445424;0.465247977;0;0.307999162;0;0.3276597
5462;na;0.924093616;0.093939268;0.879905389;1013.875439;0.098104219;4249.278117;16253.58088;0.182723303;3;1;150;2;2;100;2234511.172;7551.74775;768810.0807;74260.88703;29233.89309;1717.037657;244019715.5;130341390;5620216.807;379981322.3;0.095359463;0.366830066;0;0.23927765;0;0.270583923
5463;na;0.872194875;0.071673375;1.142935466;1302.841424;0.098846634;6620.265563;15375.75565;0.191118509;3;1;150;2;2;100;2235166.043;6969.500039;768737.4569;70847.70678;27617.46574;1503.833046;270829433.4;160185248.4;6390831.182;437405512.9;0.073601075;0.479215296;0;0.315753923;0;0.335634121
5464;na;0.880707673;0.078603882;0.922336465;907.3628132;0.064212067;5981.52391;15284.33667;0.174502553;3;1;150;2;2;100;2232863.212;6967.982635;771041.8056;70046.54622;28035.16694;1516.296718;236234064.8;131217583.6;5352335.876;372803984.2;0.078603882;0.32828253;0;0.214876089;0;0.240329401
5465;na;0.994810048;0.092189299;1.066695923;1276.397548;0.066872943;4539.803454;16318.39281;0.185985293;3;1;150;2;2;100;2233898.209;15856.44567;761118.3457;80271.25833;30606.54715;2792.972192;274061060.6;163210897.5;11563519.15;448835477.2;0.092429785;0.37540273;0;0.272229187;0;0.274953643
5466;na;0.83840055;0.074086307;0.767731412;1289.59159;0.075218228;6891.25427;16120.96879;0.138422056;3;1;150;2;2;100;2232471.574;5717.027476;772684.3981;63873.8542;26906.47494;1249.092995;264625658.6;105026212.2;3892725.873;373544596.8;0.074086307;0.289239715;0;0.206434485;0;0.213688525
5467;na;0.837481592;0.084436432;1.024346388;1029.398957;0.070299126;4164.444861;15872.22329;0.181324483;3;1;150;2;2;100;2234637.843;12150.60414;764084.5526;67200.21762;26198.83056;1822.786788;234210033.3;136596123.1;7324833.368;378130989.8;0.085535216;0.376892196;0;0.274564706;0.335501027;0.273593932
5468;na;1.226679657;0.079674637;0.964286294;1175.627639;0.066437128;4675.989676;14501.93508;0.135227155;3;1;150;2;2;100;2235658.244;19964.16378;755250.5924;93213.3438;37157.14548;3908.606639;273844315.6;171748729.2;14907998.48;460501043.2;0.080747054;0.314494253;0;0.246193952;0.246126673;0.231090259
5469;na;0.977816734;0.081758362;0.862380716;1324.979532;0.079200593;7273.638153;14730.84777;0.192302305;3;1;150;2;2;100;2232863.212;6631.032716;771378.7556;79483.92456;31191.67427;1610.730937;283638036.4;134584416.8;5404918.532;423627371.7;0.081758362;0.323640862;0;0.225600522;0;0.238541765
5470;na;0.765190504;0.065238394;1.219761658;953.5097555;0.093611016;6330.323559;15024.03842;0.170454552;3;1;150;2;2;100;2236057.234;8409.766342;766405.9996;60643.07075;24213.21371;1224.232678;231652109.8;150803834.5;5730912.181;388186856.5;0.068160947;0.50339164;0;0.412980348;0;0.349395102
5471;na;1.104264971;0.092986856;1.243045489;885.7149584;0.086998024;7189.102151;14992.16406;0.179400898;3;1;150;2;2;100;2241661.093;5463.762743;763748.144;88991.22371;34246.62776;777.8220822;266305463.4;210864722.6;4359661.298;481529847.2;0.098200839;0.475002761;0;0.425586625;0;0.339950279
5472;na;1.024016636;0.088148285;1.175434373;943.2587402;0.084076812;6105.609629;16205.57247;0.163462726;3;1;150;2;2;100;2234153.894;11754.81864;764964.2875;80422.45148;31890.40101;2387.008479;257168942;187163431.2;10669606.24;455001979.4;0.088452767;0.449194281;0;0.326817922;0;0.321710558
5473;na;1.237311961;0.088780105;0.794250812;1208.467777;0.075769084;5892.142847;15967.18474;0.188599226;3;1;150;2;2;100;2233368.661;8271.329683;769233.0097;100133.0504;39099.18162;2404.694162;300767934.2;147965897.5;7220017.561;455953849.3;0.089013815;0.268994957;0;0.197942877;0;0.205513514
5474;na;0.775623457;0.096539492;0.788309492;1042.107152;0.073689975;7311.725187;15790.26766;0.160975422;3;1;150;2;2;100;2231491.1;5711.492457;773670.4074;60643.50888;25001.15258;1153.721567;245159336.4;100670749.1;3783161.529;349613247;0.096539492;0.29668786;0;0.215531998;0;0.226415367
5475;na;0.848731482;0.066381497;0.975400796;1130.287157;0.095758938;4577.703868;14648.04361;0.167131586;3;1;150;2;2;100;2235780.354;7291.908138;767800.7377;66954.64708;26817.30721;1529.942908;236675505.7;132767889.5;5533236.819;374976632;0.068939475;0.40353614;0;0.262107536;0;0.284711262
5476;na;0.891774059;0.068961933;0.894206251;1166.773714;0.085840784;8176.667334;16286.90646;0.207477993;3;1;150;2;2;100;2232858.917;5730.136511;772283.9465;73877.83928;28568.41501;1333.641579;278715213.6;129535336.8;4745690.337;412996240.7;0.068961933;0.353442963;0;0.249971061;0;0.253567345
5477;na;1.013946729;0.065935862;1.017257085;1101.125641;0.086944136;7487.824778;14830.07093;0.140191788;3;1;150;2;2;100;2234621.729;6074.014357;770177.2569;77506.43445;32172.08616;1598.544174;266780783.9;163250003.1;6075083.599;436105870.7;0.06693136;0.393896707;0;0.266075431;0;0.278451529
5478;na;1.064147117;0.094406362;1.099779544;965.056952;0.081890074;4657.266119;15160.76317;0.166025631;3;1;150;2;2;100;2235613.771;18653.9911;756605.2375;83849.00962;32436.81566;3164.564293;247780113.3;178118483.2;13639119.11;439537715.6;0.095783114;0.415566058;0;0.306688927;0.308159928;0.301268817
5479;na;1.211091351;0.097785887;0.772849043;1201.239323;0.074388769;7798.319535;15737.9935;0.144032499;3;1;150;2;2;100;2232863.212;6797.08326;771212.705;92894.56547;38592.54359;2040.057853;300697516.2;144766651.5;6103921.582;451568089.3;0.097785887;0.267081294;0;0.194896772;0;0.20748317
5480;na;1.178307255;0.076707796;1.234908995;1098.548293;0.082244815;6559.191619;15600.24025;0.183870886;3;1;150;2;2;100;2244551.999;10991.93736;755329.0636;95560.38443;35708.29971;1508.076678;294277539.4;218197500.9;8236543.883;520711584.2;0.083416553;0.458842828;0;0.393294182;0;0.322717455
5481;na;1.091067748;0.087349101;0.915000177;854.2604379;0.092024015;6573.527286;16015.66852;0.198750299;3;1;150;2;2;100;2233492.288;7233.337795;770147.3745;89425.993;34611.42171;1943.762932;259551847.3;157092730.3;6669294.994;423313872.6;0.087661388;0.358906275;0;0.244616861;0;0.263242723
